NAME	T cells CD8	Monocytes	T cells CD4	NKT cells	B cells	NK cells
PRKACA	13.6320878117093	44.5445528376499	3.68542886298942	8.05736224028907	1	1
PRKAR1B	4.2051907439588	5.06296435145232	7.30449514599513	18.4640799161921	1	15.4959049068638
PRKAR2B	11.1007963368285	47.7050391788506	1	5.88782442934649	1	1
PRKCA	3.57116998519006	10.588241766483	55.755457467916	19.3261092528673	1	1
PRKCE	1.79663247520083	16.7868694683384	1	1	26.4739051929756	1
PRKCQ.AS1	55.7328300611781	3.21783884229569	327.604197364774	47.534075143388	1	48.7604838141959
PROK2	1	12.6823600209589	1	35.0280453802768	1	1
PRPF39	10.9392843529335	4.53007887259453	5.63574432953026	13.1577892900575	12.1358574610245	50.4601148019679
PRPF4	10.2337052642733	9.78061785335766	7.10442678386027	10.4297692901359	28.2342295763974	10.1381783955186
PRR11	8.37873132573831	5.40770985023526	4.6485431367255	6.7934071027171	1	29.122275654546
PRR5	33.5159653165555	4.10181596728435	11.512478589069	64.3019185124333	7.18716163959784	100.431870323194
PRR5L	36.6664070734089	4.74091519400421	4.3184666029521	92.485917336491	7.6934404283802	73.0971302742834
PRR7	20.3142769128262	2.32501990503806	20.2786715854038	1	1	13.8289009480558
PRRG4	3.86142687697297	25.7681883430061	1	15.1147244805781	1	1
PRSS23	17.3627211342592	2.62869602623555	1	102.445173841714	1	232.434093458054
PRSS57	2.88282076675993	2.35615286555101	1	25.5892155007753	1	33.8855196562846
PSMC3IP	11.2483563420099	2.25755572786623	1	1	1	1
PSTPIP2	18.1382631476298	37.3905967764596	4.4666395194527	22.5445166442689	1	71.450255977361
PTAFR	4.5273165402639	61.8473523282222	3.13787589202872	5.88782442934649	16.284677111196	1
PTCH1	11.6046532899823	1	18.0111533432111	21.6114538492237	1	35.8180081651871
PTCRA	3.38451780280992	46.408485811157	1	16.0093808630394	1	1
PTGDR	35.3653484441043	2.93239809796665	5.97983168168916	78.3285297104572	1	99.2148119232146
PTGDS	1	1	4.80121182633023	28.0377500408854	1	111.692142506675
PTGER2	209.198668092008	21.1220323741562	113.175891074224	120.903383832073	1	196.841594701882
PTGIR	2.32695400838693	10.5812273263064	24.4188396767835	1	1	5.408646237
PTGS1	3.05749635929553	34.8275106118866	2.6120763866275	1	1	1
PTMS	49.9123061690451	19.0409587950175	7.65963758524939	30.2222797767888	1	10.1381783955186
PTP4A3	4.72974008042899	12.4101720912604	6.8680278549019	1	25.6707015479641	1
PTPN11	9.73213970145133	19.7267906474096	9.33127757415358	8.05736224028907	1	25.6253695104918
PTTG1	25.1907323847397	3.0424062458305	7.56224211866184	48.6515213203448	23.5175113760051	1
PUS10	18.5814557561847	9.00994046734623	10.3172331544424	1	1	6.27442851567033
PVRL2	1.79663247520083	13.8976385913917	3.82711086232536	1	1	1
PWAR6	9.2247743768737	1	1	1	7.70465973851828	10.7465886939571
PWWP2B	4.24075574423956	12.5034230992235	1	1	15.0548137737175	1
PXMP2	7.43308436447819	4.51841110740743	3.28446109562755	14.7177974704381	1	1
PXN	55.2292258150957	52.0625601829334	36.6983838584291	100.383505756181	1	109.179352923444
PYCRL	5.56354511523952	1	6.29780597248328	10.4061873900652	22.5806839524569	1
PYGL	8.2015854525273	84.2329248522484	3.53055646936762	1	1	5.408646237
PYHIN1	170.187271679135	2.42087190450531	59.4691743456077	176.894583799013	10.0069804098176	295.031692755894
PYROXD2	1	5.54508246097783	9.35189726361679	40.6404236040051	1	1
QKI	19.0740703812776	126.266515440645	11.6906850209004	14.3179257421388	6.52104899930988	27.6629762829703
QPCT	16.7475270640398	110.363752175715	1	1	1	14.1007459875367
QRSL1	20.8935282138065	9.23016595558599	13.1550731587322	12.8014857354002	111.664876305218	7.26896361493518
RAB11FIP4	10.2328108339964	8.05251668507063	4.3184666029521	45.8822885496158	6.5540127742294	18.4867863433579
RAB11FIP5	3.18698742482231	1	1	15.0549543768601	1	1
RAB13	2.32695400838693	14.7320304931697	1	1	1	1
RAB20	2.95183643801251	14.1385129790389	4.47724490931345	1	1	1
RAB27B	11.4122320680931	16.0648764590249	1	17.7479398826575	1	25.0966335422259
RAB30	2.93174749742112	1	5.26582370786541	8.23746109864659	40.4140115015035	19.9836171384095
RAB31	22.4609213178663	197.98661344911	1	8.76759359950288	24.4538344468304	12.9551442985917
RAB32	16.4307594096084	119.926219385427	17.5838119988579	9.96441542089571	1	18.634584948
RAB33A	12.5022703598177	2.1381091711969	4.94295487352507	27.1873445672798	1	1
RAB39B	9.84216193757898	2.30860420349842	7.94362883579816	1	1	12.1590952205595
RAB3D	5.11516941982937	119.262367991699	3.47139361886168	4.88379679975144	8.5258701787394	5.408646237
RAB3GAP1	8.35811262923335	23.0965265784148	17.5620487283501	1	11.1755278555075	1
RAB40B	3.54034060886884	2.80514878809428	5.73920105360312	1	1	16.1171579743008
RACGAP1	1	4.3967265432581	1	18.1839039903818	1	1
RAD17	6.99294835607202	15.2215332455039	9.13490172336757	6.71735675162659	1	33.2015408276793
RAD18	4.53401846171244	2.595393328638	6.0611668726747	6.7934071027171	1	12.1088893332445
RAD51D	1.5499757460696	2.52740389929876	3.09890017630762	1	7.18716163959784	9.69209975053674
RAD54L2	6.57109297534722	6.66468332679145	1	24.2546972976	1	12.1590952205595
RALGDS	31.3348790763831	6.64588235014639	2.77038778574059	50.6821785159805	12.1358574610245	51.9541541821076
RALGPS2	3.27505403253327	2.86234440447676	1	1	244.99670504545	1
RAMP1	1	2.36933591316219	2.00266508379272	14.6536704279131	1	50.4824568533621
RANBP9	21.1336519111033	12.0954682927423	5.66406684782951	6.71735675162659	7.17951490807972	1
RANGAP1	9.3842592320965	10.9809414519632	5.97754535751814	27.6160663742146	1	16.1171579743008
RAP2A	9.21884487291083	14.5148904093084	3.63970646464113	46.2991113381596	1	1
RASGRP3	5.45015170201798	1	4.32090435652078	1	47.0780070490854	1
RASGRP4	5.66144998930058	51.0373313247739	1	5.88782442934649	1	1
RASSF2	22.2396133205479	138.908605187712	8.5374031203317	13.8719461935896	20.6088265479469	5.408646237
RB1	16.0998493620409	41.0400267615777	6.57117099931672	41.9610109657202	52.041664305187	1
RBBP9	3.51844762888156	6.30271568305289	2.76769640874798	15.1781614445358	1	1
RBFA	5.0939783363691	4.3407648046743	12.7886267733041	15.0955355030523	67.3798184276969	15.412606911189
RBL1	15.5225945251104	2.54710483752528	11.8525464570919	22.3516766261311	1	1
RBM34	15.6460527170472	3.62005373055487	18.9264366766568	9.33000133280022	1	41.9511766026018
RBM45	8.17595762376864	5.85573386644117	6.89038400455693	12.6800106980344	29.1546980085825	1
RBM47	10.6453564278679	88.8572630474188	4.91775841534508	5.88782442934649	6.19008693395616	1
RBM4B	13.5271752137989	9.25555004657839	3.66756296782386	34.9878161488512	1	28.6972417899012
RBP7	19.9110748032536	340.769760088895	24.283174790508	9.12195934147154	1	1
RCAN2	10.4753528876011	1	1	1	1	1
RCAN3	8.68282637676525	13.7544826451534	102.247261555939	1	11.6145483936126	9.81729247400001
RCOR1	4.05161772398374	48.041261036076	7.54721247386899	1	6.19008693395616	10.6830747526703
RECQL5	6.72566663651363	4.60971052571937	9.95426107605963	1	1	1
REEP6	1	1.7444275872953	9.40546196403863	1	1	1
RELB	13.8568709042423	24.960614030414	5.99549171760778	5.54194486078939	67.8514504960475	5.408646237
RELL2	13.6141683354469	3.76592406059043	8.00330075457701	1	12.8063754427391	1
REM2	1	1	5.93862045767083	1	7.17188705446692	1
RENBP	3.1268422087266	28.9688761448879	16.8838737467396	1	12.1358574610245	1
REPS2	1	10.7576095994557	1	1	1	1
RETN	12.1278089578402	125.608617285285	7.16740119720177	5.88782442934649	7.17951490807972	5.408646237
RETSAT	3.28795255701578	4.60254125110814	5.30726070711	32.8646130795587	1	1
REXO1	2.15520396281168	8.96845588578118	5.02488991926071	14.224728870178	1	1
RFC2	6.97378226623286	7.0906566061539	1	15.8940783380394	29.345193331889	11.5669149891689
RFC4	15.249965946563	1.64645628824193	8.73221724103984	1	18.4058646260812	1
RFT1	3.7513297113377	3.08854701399009	7.88957039086736	7.68225860340795	1	19.9836171384095
RFX2	3.67421150873665	5.83222445933459	6.27169108008336	1	1	1
RFXAP	9.45416805373842	2.75946812060818	15.3865398253373	37.4501317681074	17.5450761474075	19.1033294637261
RGCC	16.9770007583266	13.722213954288	68.1569328816486	15.0486868433472	1	12.1590952205595
RGL4	40.4296448754008	3.84827947568775	36.2597739220349	20.37216403797	1	7.81328863815986
RGPD1	1	1	4.1822405519278	1	1	1
RGS1	13.84542531113	3.02557932125841	9.37544589569655	1	11.1755278555075	1
RGS17	3.28795255701578	1.56280606097103	1	17.0537459764111	1	1
RGS18	15.9142284962075	354.809906820128	16.0579935313687	16.6578724146182	12.1358574610245	15.1958746788183
RGS2	42.9933462989825	671.852463816048	40.5980577652769	19.5706556345385	15.7878556034236	21.5047075308014
RGS3	18.9579140781038	10.0834661041024	7.96071449274308	40.3396375697922	1	77.7293530578106
RGS9	7.66340319732619	1	1	27.7648315715302	1	1
RHBDD1	6.62638548692394	10.3737624889537	1	16.628705984668	36.7168947952156	16.1171579743008
RHBDD3	3.54110233019084	4.16400106786586	6.25925067595677	1	1	19.288020122352
RHBDL1	1	1	5.26626401167466	1	1	1
RHOB	11.464640391825	139.276473964254	1	13.8335932135959	38.9372474625563	1
RHOBTB2	3.31735747092875	1	3.68542886298942	1	12.8518518518518	31.0134404771083
RHOBTB3	1	1	2.83116645303058	1	7.17188705446692	48.9363355274204
RHOQ	11.7328630487863	65.7439723810031	4.3184666029521	1	20.9868934027903	7.26896361493518
RHPN1	3.05494089989972	1	5.370010771097	1	1	1
RIC3	11.8002885281998	1	38.4989649702392	6.83080179355463	29.4498820729359	1
RIC8B	9.04884556302586	4.36086542384028	3.21441763030741	1	1	29.122275654546
RILP	3.61191644465511	28.8664088865596	5.40034322677168	7.4558612764529	1	1
RILPL1	1	1.64645628824193	1	6.92571523382873	1	1
RIN1	4.61852103808131	15.9207196163662	2.52998776009792	1	1	1
RIN2	3.97672944946794	36.8884040165296	2.18217842382515	5.88782442934649	1	1
RIPK2	7.41682221358729	18.2211361302183	19.5940205039029	1	7.6934404283802	48.7769561707694
RLN2	1	1	5.70574948472043	1	1	1
RMDN3	7.93208695849315	10.1541890547504	4.45374159659714	31.4474430285489	1	77.9913632076208
RNASE2	11.9991776248815	73.7775505783434	1	1	1	1
RNASE6	20.4746723123941	198.312391742607	9.32776062133861	5.9735407631401	174.109516902238	37.939568128546
RNASEH1.AS1	7.12069199750676	2.10950274502098	4.75457119042434	1	31.5173962331606	1
RND1	12.3539828890332	1.64722279932922	3.51300138512284	7.41679660679795	9.298755186722	1
RNF103	9.16037597474191	4.77762342470068	5.47087291767171	1	1	1
RNF121	9.79859622334097	3.27136719984326	6.6807164816107	23.6185411445744	9.78927708196001	1
RNF130	23.1577257664447	311.684002503403	6.4042853018132	17.192445465491	35.88440491184	20.8396953247566
RNF144A	4.16806589577063	1	5.49887872593495	7.31217492299146	1	1
RNF144B	9.93103077534315	106.842680404676	6.30470208793074	1	12.8518518518518	1
RNF157	23.6949192772763	2.36590936098662	27.0447751121569	11.2259914472352	9.298755186722	7.26896361493518
RNF165	1	1.53878004035462	1	1	1	37.0976764525097
RNF170	21.5200257144239	8.31566121834762	21.0666341328036	8.35975977744086	54.2647123457055	23.9280933257508
RNF19B	3.18698742482231	26.7640726815889	1	5.88782442934649	1	1
RNF212	1	1	4.09994854085422	15.2048204281393	20.9868934027903	1
RNF41	13.5797564506814	14.0911663943606	7.00989775320409	6.68404658644583	29.9472455954461	1
RNF8	14.1911134845228	14.6434049153151	11.3262470458629	14.905395232157	9.17828664894704	43.4493808721619
ROGDI	14.8622366504274	94.4297064438067	11.9583979015417	10.9919065556899	1	29.122275654546
RORA	141.25087148947	7.06914518462691	89.5409899660528	178.394435859744	26.1572327044025	167.072328712106
RP1.148H17.1	1	1	1	1	11.1755278555075	1
RP1.178F10.3	1	1	1	1	15.9142431021626	1
RP1.179N16.6	10.0185136749413	1	1	6.68404658644583	9.298755186722	1
RP1.187B23.1	1.91557652022325	1	13.3169609733604	8.63387915569297	1	1
RP1.8B1.4	8.72300843015836	1	1	19.0829016918934	1	1
RP11.1017G21.5	1	7.41679548253189	1	9.27910519431061	29.8131781638275	1
RP11.102N12.3	1	3.85086144231818	1	1	19.9386855619872	1
RP11.104L21.3	1	2.47378070437875	3.09890017630762	12.8571919797953	1	50.3561552378625
RP11.108P20.1	3.99032331375669	6.91471483601713	12.3951924604236	1	1	1
RP11.110I1.12	3.24909136708769	1	7.81398706470957	1	1	1
RP11.1114A5.4	3.49840102334506	3.20107464751488	1	1	9.17828664894704	22.3021007677184
RP11.111A22.1	1	1	1	1	41.9263355018061	1
RP11.1143G9.4	210.787662045718	3447.83389330445	135.798282786275	178.526890377406	27.6090322021065	103.018248442967
RP11.1152H14.1	1	1	3.31493270490627	1	1	1
RP11.117D22.2	3.62935773110028	5.5941694039587	1	1	20.7286163477745	1
RP11.119B16.2	3.81267051815016	2.65703227111085	5.48570989447621	8.63387915569297	16.1631076133332	1
RP11.119D9.1	3.71175594955863	1	7.20755989368136	1	1	1
RP11.119F19.2	2.99401794616152	6.38831011470839	4.22997416020672	16.6880293755118	1	1
RP11.121A8.1	8.20097716308338	4.5898583552429	1	6.97360859721749	1	29.2941459412048
RP11.126K1.6	4.06310367901719	2.2183007985956	1	8.03700054888605	1	1
RP11.127B20.3	12.4418585530278	1	4.86309201885189	1	8.3542930685788	1
RP11.1399P15.1	1	1	17.1075523694991	1	1	1
RP11.13N13.2	1	1	1	8.03700054888605	1	1
RP11.146F11.1	1	3.88811816301456	11.4575565007621	1	6.19008693395616	1
RP11.152N13.5	1	1	7.64088063442646	1	1	1
RP11.158I9.5	1	1	1	1	22.680216802168	1
RP11.160E2.11	1	1.86836986901088	1	1	15.4782700948017	1
RP11.162G10.5	1	1	3.82848625072834	1	26.1572327044025	1
RP11.164H13.1	1	1.80717416396936	7.57579755486762	1	40.987498174229	1
RP11.169D4.2	5.20244640836205	1	1	1	1	1
RP11.16E12.1	8.51693066829039	5.93117565070381	1	1	1	1
RP11.178G16.4	2.60533742587354	3.49659340155252	5.32529889714069	1	1	11.5278672646495
RP11.17J14.2	4.49554211570607	1	1	1	1	1
RP11.188D8.1	4.83812331122575	1	1	1	1	1
RP11.18H21.1	15.6122569155352	1	13.2618865172388	1	1	9.39271176909971
RP11.192H23.6	11.7067851391137	4.18069842147087	6.91695941912187	6.18500082960012	9.17828664894704	30.8618194785797
RP11.196G18.23	1	2.06941773028259	2.6278744192558	9.61237425933581	1	1
RP11.206L10.9	7.55627253157754	1	1	1	1	1
RP11.20D14.6	4.71000388091392	8.15190196265346	11.6039704854348	1	1	30.5505321275785
RP11.214C8.2	2.52365628752003	1	1	1	11.5596620908131	12.1590952205595
RP11.218M22.1	6.78469370046856	8.66671418414855	7.32941915360977	5.88782442934649	23.6412957407908	1
RP11.222K16.2	38.3632425559886	1.59909620346745	1	20.2604850723733	1	21.8254731374047
RP11.223C24.1	2.60533742587354	1	7.98584613871769	1	1	1
RP11.228B15.4	4.02879780957342	1	1	6.92571523382873	1	1
RP11.22P6.2	12.8140103539383	2.20371937453726	6.78041387878234	13.8507693430062	20.4263439392075	1
RP11.23P13.6	61.7790843834305	1	8.01118660207516	30.0189012020145	8.3542930685788	13.8289009480558
RP11.244H3.4	8.28472367921172	2.83206854709899	1	10.176163996403	1	1
RP11.245G13.2	1	7.82380044393831	20.2125492512424	9.90479879607119	1	24.4742071899598
RP11.258F22.1	1	1	6.21513959666568	1	1	1
RP11.25K19.1	21.6528250985931	3.39579063320328	1	14.578756935253	1	53.8849007417532
RP11.271K21.11	1	1	1	1	1	12.1088893332445
RP11.274B18.2	1.65623170754115	25.2223585893672	1	1	1	1
RP11.277A4.4	1	1	10.4553046311683	1	1	1
RP11.277L2.4	33.2861161541517	1	88.9912596124174	14.6669551870627	39.4270405325789	67.8561974822618
RP11.288H12.4	1	2.85523706338075	1	18.9111603385962	1	1
RP11.290F20.3	10.0464900479476	183.110119462053	2.6278744192558	1	1	17.0960612938014
RP11.291B21.2	128.977328409737	1	21.768745057867	42.36522672793	1	1
RP11.295G20.2	6.51488626501492	63.3777566065331	1	17.5235788984662	1	1
RP11.296O14.3	12.4008766160141	1	6.29745192562378	9.35568479014698	1	10.1381783955186
RP11.297B17.3	1	1	1	1	17.3550427635872	1
RP11.305L7.1	10.2704879156149	1	1	18.9685330135347	1	13.9093889986187
RP11.305L7.3	6.76651189273596	1	1	16.0394822913746	1	15.8683408418454
RP11.308N19.1	1	1	1	1	1	13.0957011877979
RP11.333E1.1	6.23445106311701	1.41640242462804	1	1	1	1
RP11.337C18.8	1	5.38173717164953	1	1	28.8673784417659	1
RP11.338I21.1	3.19037897937101	2.24268987679972	3.81206940187284	1	1	12.1088893332445
RP11.342K6.1	10.1278922860846	1.79555697341487	1	1	1	1
RP11.343N15.2	1	1	1	1	1	12.1088893332445
RP11.346D14.1	1	1	3.81206940187284	6.00312695434646	26.1572327044025	1
RP11.353N4.4	7.84968641977374	3.264079605917	6.0835323481183	21.4846484986991	1	15.4959049068638
RP11.355B11.2	3.68267688230024	3.65072523646979	10.5025664926372	1	1	1
RP11.356I2.4	10.3494947306539	5.75190021102213	12.9086441772873	1	1	28.9915329408167
RP11.357H14.17	9.3676264293808	1	2.61498708010336	20.0538027168374	1	1
RP11.35G9.3	11.9090901403678	17.0584689228765	8.43108957516645	1	70.4393190855689	22.2216127171555
RP11.379B18.5	3.54034060886884	1	1	6.83080179355463	1	1
RP11.382J12.1	6.12147088008641	1	8.51416823256565	1	10.7751710654936	1
RP11.383H13.1	12.4007488039922	1	1	18.27086079188	1	1
RP11.395B7.4	3.54110233019084	2.05199041847127	1	13.0438995648192	1	1
RP11.400F19.6	3.09766739385803	5.37867412292989	5.74784585070566	18.4965969872096	1	1
RP11.403A21.2	3.37316613586851	1	7.15962591645993	1	1	1
RP11.403I13.8	22.7231477663971	7.31814893732709	16.8641801359417	40.7099265968958	1	29.2941459412048
RP11.415F23.2	1	2.18149681468459	13.9349410685115	1	1	7.26896361493518
RP11.421L21.2	1	1.49192432432964	3.79248486473203	13.6079738372367	1	1
RP11.421L21.3	8.3214818461716	4.51528205740837	11.1716764380099	7.68225860340795	46.4886439719397	1
RP11.422P24.11	1	3.48938808275517	4.86309201885189	1	1	1
RP11.426L16.3	3.79044328982102	1	2.56731459452005	6.7093267561889	11.5596620908131	27.7083928230384
RP11.428G5.5	1	1	1	1	19.0313667599316	1
RP11.429E11.3	1	1	6.62413880374567	8.30903323417412	1	14.6718482971713
RP11.430H10.1	1	1.52963156180403	1	8.65304170142422	1	12.6872947418861
RP11.434C1.1	3.4528440727023	1	1	8.03700054888605	1	5.408646237
RP11.445H22.3	9.80657561057258	1	1	1	1	1
RP11.446N19.1	1	6.09488371360217	5.62986540981254	26.764687295438	1	28.2551565143609
RP11.448A19.1	2.3546317569032	8.81150877063854	1	13.9930798206199	1	1
RP11.460N16.1	3.39733416440918	1	3.63551835374981	10.2527480661756	1	9.69209975053674
RP11.468E2.4	8.55609944536338	8.60738703488653	6.85235566113404	7.68225860340795	1	50.7980799769593
RP11.475I24.3	1	1	1	1	34.4865922449071	1
RP11.47L3.1	46.1382335699866	7.42633034925257	3.89179482137384	9.35568479014698	8.9744816586922	23.318190441119
RP11.481A20.11	1	19.8367351084804	3.62718187454681	1	1	1
RP11.485G4.2	15.2796644066675	10.8942911582574	1	13.2475984003526	1	35.1770825261313
RP11.489E7.4	27.6096182318493	5.40424833794677	6.38077901818985	9.12195934147154	11.1755278555075	51.3400543210349
RP11.497K21.1	5.83000431707437	1	1	1	1	1
RP11.499P20.2	9.6012892301853	3.21829934911852	1	1	1	1
RP11.4F5.2	3.66496109156806	4.72068432993852	1	14.2980975342368	1	1
RP11.501J20.5	1	19.5406154777491	3.62718187454681	1	1	1
RP11.505K9.1	4.3165908731448	1.49192432432964	1	1	1	15.8683408418454
RP11.50E11.3	6.21174515093191	1.34789772363562	5.0600233857347	7.64403266206456	22.680216802168	1
RP11.513M16.8	6.57750212392454	1	3.51142699281731	1	1	1
RP11.515O17.2	1	1	1	1	1	13.0957011877979
RP11.535A5.1	5.25105017221909	1	1	1	1	1
RP11.538P18.2	3.57195030992001	4.11824068831995	9.16207223361696	5.88782442934649	10.8546440009855	1
RP11.539L10.2	20.9497599568895	1	1	13.975599322601	1	38.9271846669908
RP11.542C16.2	3.67421150873665	1.96482815445741	1	6.92571523382873	1	1
