NAME	Cluster 1	Cluster 2	Cluster 3	Cluster 4	Cluster 5	Cluster 6	Cluster 7	Cluster 8
PDE4B	14.5135135135135	22.8765723786397	42.6312386986132	86.9730749189479	1	1	1	38.7016592049416
PDE5A	10.7238428626994	1	1	1	1	37.9033519976481	1	1
PDGFC	9.42743974380585	1	1	1	1	32.9425136148718	1	1
PDGFD	1	1	29.2887104605909	1	20.4825436408978	1	103.337449682649	1
PDHA1	21.0264781043947	1	1	5.189710072063	50.3722309378599	10.6779188603283	1	11.5984971331065
PDHX	5.70013160368491	1	1	23.53788887404	1	12.5548160473285	1	16.8255392552501
PDK1	1	19.7339590475655	1	34.2448526225524	16.3073720303698	19.637244669748	1	14.2569731678863
PDK4	19.9118413051454	61.5879896772469	1	1	1	96.0295320525122	1	16.7262376549034
PDLIM7	39.0384180466121	40.7025157911138	10.1615362063911	1	1	35.1787073273263	1	1
PDP1	37.0632873728405	17.201678493892	1	1	16.2476213710661	30.6079645164215	1	1
PDPR	1	1	12.2979031091829	1	1	21.8734383822025	1	1
PDRG1	1	1	16.6818466942667	8.39426205264714	1	1	57.4948762873109	17.4545874567592
PDXK	71.0260171596587	16.4192493909397	1	1	1	53.34683441976	1	9.84947920814862
PDZK1IP1	1	1	1	15.2755174875089	1	10.318622334874	1	1
PEAK1	1	1	1	1	16.2476213710661	1	68.9573870525669	1
PEF1	4.95726157499011	23.5149161319374	53.2715518234598	12.5874855156431	69.9940826352814	1	29.8184438040346	10.1610326315982
PELI2	34.4113618233339	38.7449412093845	1	1	1	50.4099162856721	1	1
PELP1	11.5196717862403	1	13.1583503550238	7.48887158523133	1	1	1	39.8074639315926
PER1	78.2613918632711	82.5568953124094	1	11.7631040792164	1	47.9273202729797	1	1
PER3	1	1	1	4.81606563632893	16.3073720303698	9.06191551112544	1	1
PEX7	13.0889748549323	1	1	1	1	1	1	1
PF4	195.185787326724	397.507775314886	24.5204889504605	28.1664689441097	52.120426930549	1831.38663576275	40.1389432485323	16.7262376549034
PF4V1	19.0417703933149	1	1	1	1	52.4967801495659	1	1
PFDN6	37.5567567833375	1	37.9712204493396	6.37721137817927	18.1232876712329	1	1	10.4934305460621
PGAP3	8.6057195010648	1	1	1	21.8125208125208	1	1	1
PGBD4	1	1	18.9907887161773	1	1	1	1	11.5867157890279
PGD	221.798520745158	280.966416677366	11.8903990242203	30.8731200616494	1	216.554440472691	1	21.7981410429002
PHACTR1	33.4088831446738	1	15.090857851426	1	1	15.5619757688724	1	31.3789777473988
PHACTR2	35.8899607093795	13.1115229028898	1	19.13801265939	1	47.8542553060326	1	1
PHAX	21.3712032488452	1	47.6597412428096	15.0441003009161	1	1	1	30.4207934134863
PHC1	1	1	1	17.8776371308017	1	1	1	1
PHC2	114.000408496551	120.763448709764	1	1	1	103.227517880384	32.5556958030925	11.9192954870552
PHF8	12.0643947776057	1	18.9907887161773	1	1	24.109632094657	1	1
PHRF1	28.1553022209383	1	12.2979031091829	15.7102088849662	1	16.4549950544016	1	1
PHTF1	12.6686114352392	35.9175801917057	1	1	1	10.318622334874	60.5199016196473	1
PHTF2	4.95820139328689	1	1	18.7291484380417	1	64.7883996797302	1	29.3535484452048
PHYH	5.30811649146993	1	1	1	1	1	40.1389432485323	1
PI4KA	1	57.264674032309	13.2838050314465	6.0673963717442	25.6159905474596	1	1	1
PIBF1	1	1	13.1583503550238	28.6302183422098	16.2961331375428	15.5619757688724	1	1
PICK1	4.53281989684166	1	1	23.7153321638647	1	1	1	9.84947920814862
PIGA	1	1	1	1	1	12.1368496079829	1	1
PIGH	1	1	1	20.3172945139828	1	1	110.833582300157	10.7360555344608
PIGK	1	22.2734273618823	12.8136282014932	11.465724751439	1	10.318622334874	40.1389432485323	1
PIGL	1	1	1	35.419237191087	1	1	1	15.1093474426808
PIGU	1	1	1	8.1301247771836	20.6664568911265	1	1	1
PIK3C2A	20.767538254832	32.6252410467449	13.6300899262403	22.3675213675214	1	12.1368496079829	83.8114620767983	1
PIK3CB	12.6686114352392	62.28081377133	1	1	1	51.6004257654033	1	1
PIK3IP1	1	1	84.9676808733685	246.169583786423	87.7805010971664	27.2300426035592	102.627952097414	87.6361799409528
PILRA	101.132250436825	81.710005216292	1	1	1	90.7965049001482	1	11.5984971331065
PILRB	11.5507491031863	1	109.126149231334	27.1786488025195	18.1232876712329	10.318622334874	143.65335235378	17.7319211591875
PIM2	1	1	86.4920077537637	152.180710617083	16.3073720303698	1	28.9642058165548	44.9081006173348
PINX1	1	1	14.1898280046428	15.7102088849662	21.3252032520325	1	1	1
PIP4K2C	11.4975855553223	42.9769881893434	10.9585723390695	1	1	1	1	1
PIP5K1A	4.53281989684166	47.6760590745277	13.6300899262403	11.5418511490618	1	12.6680668346868	1	20.4361949971765
PIP5K1B	31.8342614159676	41.6105314262052	1	1	1	1	1	10.7360555344608
PJA1	1	1	10.9585723390695	1	1	1	28.9642058165548	1
PKIG	1	1	1	14.4898151895319	1	36.0042005040605	1	56.9977502908595
PLA2G12A	14.256662759541	1	18.9907887161773	51.3690397856629	30.3151969981238	43.2511407808011	1	13.1137236375089
PLA2G15	1	1	1	1	1	1	32.5556958030925	1
PLA2G7	29.798642992651	32.6555872111428	1	1	1	33.6151242379654	1	1
PLAGL1	13.4161907126893	1	1	1	1	44.2148146109783	1	18.7550513120983
PLAGL2	1	1	1	1	1	23.6238912799978	1	1
PLAUR	91.5206898967449	25.0188307633184	1	1	1	33.2476620445018	1	1
PLBD1	467.257733906177	316.757276386941	1	5.1101520756268	21.8125208125208	247.610066548539	1	1
PLCB3	17.3771527291463	13.374552969274	1	1	1	10.318622334874	1	1
PLCD1	1	1	15.2207053469852	9.2692466716282	1	1	1	1
PLCL2	1	1	15.8069177919924	4.81606563632893	21.3252032520325	1	80.1635818631612	24.8554703009928
PLD4	8.9145231499802	1	1	1	1	12.5548160473285	1	49.8062357961207
PLEKHA4	1	1	1	8.12098554439934	1	1	40.7298371076679	1
PLEKHB1	1	1	32.3833793622897	11.465724751439	1	1	1	1
PLEKHF1	1	1	142.906055706099	18.8599868040862	133.978023884681	12.6680668346868	178.444607425954	1
PLEKHF2	37.5427794235068	17.1733786187935	30.9154768730189	5.74090930640497	16.2476213710661	38.6716078635294	1	112.661570933907
PLEKHG3	1	1	1	19.0915831238379	95.4815412524998	30.1239515377446	74.6432378906346	1
PLEKHO1	180.653289993273	69.2194146201523	1	22.8866272707376	1	112.38166572359	72.2855329107604	30.364458368577
PLEKHO2	33.0901905129867	70.8911272621626	14.2696390658174	1	1	45.1699402852939	1	1
PLOD1	8.6057195010648	13.374552969274	1	1	1	42.5717868706025	1	1
PLRG1	13.762236491278	1	1	19.9250368248906	76.3847953737288	10.318622334874	1	18.7550513120983
PLXDC2	61.1410784946686	131.518207982967	1	8.92707094728497	1	85.4381844952533	1	1
PLXNB2	49.1771076931256	78.6655343967545	18.1892189218922	1	1	9.06191551112544	1	1
PLXNC1	66.764629790091	149.779942129942	1	14.292303183607	1	113.652430293565	1	10.1610326315982
PLXND1	10.2729970326409	52.0605676777157	56.9471956252426	1	17.8372844827586	26.1329139147299	1	1
PM20D2	1	1	28.5774891464476	1	1	19.637244669748	1	20.5882548823725
PNOC	1	1	1	1	1	1	1	82.621939464416
PNPO	14.6054421768708	1	25.7884402812641	15.7102088849662	1	19.053148469093	1	1
POC5	10.0810025426807	1	22.3675213675214	1	37.8683477729431	9.06191551112544	1	9.84947920814862
POFUT1	1	1	18.1892189218922	1	22.2152070604209	1	1	12.637108411302
POGK	49.1170611211028	1	13.0843000773395	17.8776371308017	1	32.399260251631	1	1
POGLUT1	9.8904694167852	25.0188307633184	1	15.4728455649845	1	28.0098111017301	1	16.1894888736994
POGZ	12.1385393979065	13.1115229028898	22.7590295632795	56.1762589780838	32.0937679809629	15.5619757688724	1	1
POLA2	4.53281989684166	1	1	1	1	1	43.0875420875421	24.8436889569142
POLH	1	1	14.2527565733673	8.5312547070342	17.5431445209106	1	1	11.5984971331065
POLK	33.1428274130738	16.4449695734099	17.0071712127033	21.2449226920264	19.9623786407767	27.1559068176326	202.736842069793	10.7360555344608
POLR1C	5.70013160368491	1	12.8136282014932	1	1	9.06191551112544	1	33.9445401857977
POLR1E	8.55297339328056	1	35.5583320589635	42.0330118652403	1	9.06191551112544	1	17.1116761626887
POLR3B	1	1	1	11.5418511490618	21.8125208125208	22.1255703904005	1	1
POLR3D	7.48971380362125	1	26.9044860529192	11.7631040792164	1	1	29.5306704707561	37.8230934875183
POLR3E	1	1	1	22.0837022981236	1	1	27.3157894736842	18.7550513120983
POMGNT1	5.70013160368491	1	43.6464715167137	11.89680723548	30.7296059307701	1	90.7718546409374	8.35656536676157
POMT1	1	1	13.9198966408269	5.189710072063	1	16.1607034566404	1	21.3428955579548
PON2	16.9895457976856	1	1	1	1	1	58.0377556795214	1
POP5	38.3029620781777	24.6961209450013	40.7850251402581	24.7181275439955	119.655513236014	1	1	19.897088166059
POT1	12.1499952417316	16.2040381925439	13.0843000773395	1	1	12.6680668346868	60.5199016196473	1
POU2AF1	1	1	1	22.3675213675214	1	1	1	98.6535929058088
POU5F2	1	1	1	1	1	1	40.1389432485323	1
PPAN	1	1	33.5543785574353	1	35.2685178589615	1	41.1445202729827	37.2732070049143
PPAPDC1B	5.30811649146993	1	14.1898280046428	10.1224229155264	1	18.3805378459995	1	144.954612036175
PPAT	4.95820139328689	1	1	4.86249517188103	21.8125208125208	1	1	13.1137236375089
PPBP	384.087579585662	891.397165095925	123.805876923145	99.0344565188347	130.482065214941	4146.59476647687	60.2526366765933	153.48115546268
PPCDC	30.7057672957763	25.1126543209877	1	1	1	10.6779188603283	1	1
PPFIA1	9.6236633321835	18.3801206180371	53.2940431951523	6.40248514316587	1	10.6779188603283	24.4686693264492	10.1610326315982
PPM1D	14.5135135135135	70.927120434267	1	1	20.4825436408978	1	1	1
PPM1F	82.0210294421642	52.8556617724257	17.767270288397	6.37721137817927	1	77.598194714825	1	1
PPM1L	1	1	14.2696390658174	1	1	30.7740942777309	1	1
PPM1N	1	1	1	11.7422924051993	40.8077468929303	1	40.1389432485323	11.5984971331065
PPOX	4.95726157499011	1	14.1482065846219	4.81606563632893	40.1490005320242	1	1	37.7290773943981
PPP1R14A	13.8617363344052	1	1	1	1	12.6680668346868	1	28.740678704717
PPP1R14B	8.08720115809409	1	26.9560086058876	1	1	1	55.279995290239	11.1230968577907
PPP1R16A	1	1	27.4425845780101	1	1	10.318622334874	1	1
PPP1R37	1	1	1	21.2142712755205	1	1	82.2264853360744	12.637108411302
PPP1R3B	4.95726157499011	19.7339590475655	15.8069177919924	1	1	1	1	26.6758032710609
PPP1R3E	4.21543408360129	1	25.3167007100477	50.219745830571	17.5431445209106	1	1	16.7262376549034
PPP1R8	19.9059045163106	47.4997326265374	42.1406684698893	22.3675213675214	57.6348239461759	1	1	1
PPP1R9B	41.7215752323243	1	17.8078526287482	1	19.8764723648444	33.2922795371602	1	11.1230968577907
PPP2R2B	1	1	74.5688998048697	1	78.8607011041691	1	82.81737919521	1
PPP2R2D	14.6054421768708	1	1	14.9508583798173	1	42.9337465728394	1	20.7001005111496
PPP2R4	31.8273043423102	1	16.6818466942667	20.697254306185	18.1232876712329	35.1787073273263	71.6946390516248	16.5712892297248
PPP4R1	31.0187248962016	43.4300799925668	1	1	19.6901913875598	1	1	1
PPP5C	1	18.495057646215	1	8.1301247771836	87.4260759805014	1	1	9.75511079592714
PPP6R3	23.7366914232221	43.6207015836856	1	9.16193274567417	16.3073720303698	22.1255703904005	91.3947095222381	1
PPT2	1	1	22.3675213675214	1	1	1	40.1389432485323	1
PQLC1	27.0903881325422	43.3376927454205	1	4.86249517188103	1	21.8925288316898	1	12.7317190487922
PRAF2	4.95820139328689	1	35.4356642883734	22.79361447096	16.2961331375428	9.06191551112544	1	9.75511079592714
PRAM1	123.913624666499	164.492190951119	1	11.3049372215603	1	86.3628757179825	1	1
PRCP	63.9996143964536	22.055734529299	14.1898280046428	1	1	54.6382652321753	1	67.6512612476113
PRDM1	8.9145231499802	1	136.993667740995	128.564464136884	131.892582479561	15.5619757688724	60.5404100098718	1
PRDM15	1	1	1	14.4898151895319	1	1	40.1389432485323	1
PRDX4	4.95726157499011	1	27.3380345892647	8.39426205264714	30.4963323767557	1	70.8609094543695	21.4127260331173
PREP	11.5196717862403	25.9072206032529	42.7707264945331	5.189710072063	16.3073720303698	1	1	20.5882548823725
PRF1	8.9145231499802	1	277.31229813923	49.0364166495225	1249.98315788363	26.6988253768553	1348.1299687025	18.7550513120983
PRICKLE3	19.1564686042511	1	1	32.4894259092118	1	1	1	1
PRIM1	4.53281989684166	1	27.7458481105002	23.1044584572118	1	1	28.9642058165548	1
PRKAB2	10.1091273456003	47.8609382230956	29.3819267028222	1	17.4430413049198	26.6988253768553	1	1
PRKACA	35.1451905689741	38.0690950302732	1	1	1	30.6079645164215	1	1
PRKAG2.AS1	41.3432392663644	1	1	8.12098554439934	1	28.371770803967	1	1
PRKAR1B	1	1	10.4977585289872	1	1	12.6680668346868	40.1389432485323	1
PRKAR2B	1	24.4115278363066	1	1	1	127.184184386318	1	1
PRKCA	10.3370681605976	20.3708352704169	1	70.7207642784625	35.1401421399597	1	1	1
PRKCE	5.70013160368491	1	1	1	1	1	1	18.7550513120983
PRKCH	1	1	154.348933625572	55.7315128796726	169.384302271233	47.8637859091983	150.563419407825	8.35656536676157
PRKCI	1	1	1	8.39426205264714	18.1232876712329	38.6716078635294	1	1
PRKCQ	1	18.495057646215	12.2979031091829	22.3675213675214	1	1	31.7219662058372	1
PRKCQ.AS1	1	1	50.9530203434588	375.174729466165	56.0553682639964	1	40.7298371076679	1
PRMT7	1	1	28.9493610552468	12.6387337057728	42.9311500501458	12.5548160473285	1	1
PROK2	23.1857389706696	18.3801206180371	1	1	16.3073720303698	1	1	1
PRPF19	9.4717045069468	1	51.9996202518235	5.189710072063	19.9623786407767	1	1	29.0159068047296
PRPS2	14.6054421768708	1	15.8069177919924	6.40248514316587	22.2152070604209	1	67.4603097466669	1
PRR14L	13.1564832290252	1	1	1	21.6134564643799	31.016970823274	1	1
PRR5	1	1	32.3636933885334	10.177548447371	32.6828901834712	1	41.1445202729827	11.5867157890279
PRR5L	14.6054421768708	1	35.0653007039875	1	55.8564013260504	15.5619757688724	116.730779978177	1
PRR7	4.95820139328689	1	27.4178456504393	22.3035360834216	1	12.6680668346868	1	1
PRR7.AS1	1	22.9934899269816	14.2527565733673	1	17.4430413049198	1	1	1
PRRC2A	31.761512913159	13.374552969274	39.2461728688505	16.9706901980413	32.6906626759859	1	63.8195561128253	1
PRRC2B	38.9326606642388	1	50.3705178176568	11.7544227563586	1	10.6779188603283	1	15.0552088604037
PRRG4	45.8992032034064	16.4192493909397	1	1	1	19.053148469093	1	1
PRSS23	1	1	1	1	127.048233352512	1	214.079541433701	1
PRSS53	1	1	14.1898280046428	1	1	1	1	1
PRSS57	1	1	1	1	22.2152070604209	1	81.2890405459655	1
PSD	1	1	1	11.7631040792164	1	1	1	1
PSG2	1	1	1	1	1	1	1	10.1610326315982
PSMB5	29.7251231327051	17.8964585022979	1	18.1707664910298	1	1	1	12.637108411302
PSMD3	34.2122144134496	1	38.6235062217235	24.216566529707	40.3036478519398	1	160.053492865531	11.5867157890279
PSMG3.AS1	1	1	1	1	1	12.1368496079829	1	11.9192954870552
PSRC1	8.90513833992095	1	1	1	1	22.1255703904005	1	1
PTAFR	85.4495891409654	76.0259079362606	1	1	1	83.4971839726469	1	9.95936926040405
PTCD3	14.5135135135135	1	39.5425436891421	28.7448253007899	20.6664568911265	12.5548160473285	29.8184438040346	1
PTCH1	1	1	11.4611264540966	29.5510349750178	17.5431445209106	1	43.0875420875421	1
PTCRA	1	1	1	1	1	43.2511407808011	1	1
PTGDR	10.0810025426807	1	45.0874749398102	15.2755174875089	78.0126252956691	1	234.317799812984	1
PTGDS	1	1	1	1	19.3338222352596	1	282.011641910879	1
PTGER2	14.5135135135135	18.495057646215	275.417349291953	159.774821515431	107.746427994886	1	222.704034735141	1
PTGR1	1	1	1	1	20.4825436408978	1	1	1
PTGS1	31.0816599588385	37.0706739142753	1	1	1	86.0110266404525	1	1
PTGS2	1	1	1	1	1	43.7263636531111	1	1
PTMS	13.9243494744098	1	50.8198658923347	1	71.7579155404295	19.637244669748	1	1
PTPN11	4.24485690181063	17.201678493892	1	1	1	38.2849964447256	43.0875420875421	1
PTPN23	1	1	1	1	39.1314710583003	1	1	1
PTPN4	11.5507491031863	1	161.686629547478	82.9051743588596	214.900851706183	17.8372844827586	171.914864108638	24.9512930428442
PTPN7	4.53281989684166	13.374552969274	114.32492624852	29.5163708365745	95.7026993075749	15.5619757688724	219.314728140583	24.8554703009928
PTPRCAP	4.95726157499011	1	982.367858339916	514.020050680406	977.581155866839	41.6787675850731	826.203026867414	744.834569127622
PTPRN2	11.1050929668553	1	1	12.8773312550311	1	15.5619757688724	1	10.4934305460621
PTS	8.55297339328056	1	1	1	18.8062678062678	16.4549950544016	1	1
PTTG1	1	1	16.0529865125241	10.5921952152289	51.2031856349853	36.7784528892588	1	31.3789777473988
PUS10	12.6686114352392	1	23.3513642110339	1	1	10.6779188603283	1	1
PWWP2B	15.5796020640682	1	1	1	1	9.06191551112544	1	17.7319211591875
PXMP2	4.53281989684166	1	14.1898280046428	1	1	9.06191551112544	1	1
PXN	46.1464960163878	30.1637810005691	25.7087998879831	33.1858385718025	148.517007126057	97.7766446902972	1	1
PYGL	34.550474131583	149.690493201467	1	1	1	60.9147399425893	1	1
PYGO2	11.5196717862403	1	1	16.5363779859327	29.5826977633931	25.2398946292006	58.0377556795214	8.98173778395033
PYHIN1	1	1	257.091872684845	52.7875781430718	151.589401470753	15.5619757688724	442.098800778606	1
QDPR	13.5525022441988	1	55.4853845428095	38.5968779890376	18.1232876712329	1	1	17.7319211591875
QKI	66.2779250707438	120.385127914474	1	8.67856080820997	15.6575984990619	160.99272860764	40.1389432485323	1
QPCT	152.799029376297	147.421183399255	1	1	1	78.5306208738196	1	16.1894888736994
QRSL1	19.513922658802	1	17.8078526287482	14.4076084220644	1	1	1	120.103852243237
QSER1	8.90513833992095	1	1	4.81606563632893	1	28.0098111017301	1	1
QTRT1	1	1	1	9.06126561870213	1	1	29.5306704707561	51.5040778512853
R3HCC1	15.3463311354795	1	25.5506596825502	1	35.8585407309657	1	41.1445202729827	20.5882548823725
R3HCC1L	8.90513833992095	1	37.995304562132	1	21.3252032520325	12.6680668346868	68.9573870525669	1
RAB11B.AS1	4.95820139328689	1	15.8069177919924	29.3895001611454	1	19.053148469093	1	1
RAB11FIP5	1	1	1	1	46.2536092375839	1	1	1
RAB13	20.9349321498694	1	1	1	1	1	1	1
RAB20	18.9567943632259	1	1	1	1	12.5548160473285	1	1
RAB27B	1	1	27.1429731483633	1	22.2152070604209	22.1255703904005	1	1
RAB2B	20.9548641943909	1	13.6300899262403	11.7631040792164	1	27.1150639802184	1	46.5888149120992
RAB30	4.24485690181063	1	10.4977585289872	1	1	1	52.2557662737058	44.9387763876701
RAB31	199.205861917439	140.528990813914	1	1	1	217.862129464781	1	18.1986357583486
RAB32	75.0063637100911	188.577831797811	16.6818466942667	1	1	191.884226459537	1	1
RAB33A	1	1	1	9.93061937846797	36.6125356125356	12.1368496079829	1	1
RAB34	41.2342455446233	28.9524807826694	1	11.1347927434884	1	19.637244669748	1	1
RAB39B	1	1	1	20.9050693292881	1	1	1	1
RAB3D	69.5061666594023	246.877085147215	1	1	1	159.494603027408	1	1
RAB40B	1	1	27.8365469115644	1	1	1	1	1
RABEP1	1	1	57.4447730921467	27.5148325378963	1	24.5169105655271	1	52.7340202822587
RABGAP1	10.7238428626994	18.3801206180371	12.8035882908404	1	1	38.4089861897495	52.2557662737058	20.5882548823725
RABGEF1	1	1	1	1	16.2961331375428	12.6680668346868	40.1389432485323	1
RABGGTA	15.030405452164	1	46.7442065620782	22.9436709273331	16.2476213710661	1	1	8.98173778395033
RACGAP1	21.9951711106445	1	1	1	22.2152070604209	1	1	1
RAD1	4.24485690181063	1	10.1615362063911	26.9491329326713	55.7860619667672	27.1167918162009	1	27.3120204804703
RALGAPB	18.5500175500176	1	12.2979031091829	16.8749865125918	1	96.0834521009709	1	1
RALGDS	4.95726157499011	1	18.7910617705665	5.1101520756268	55.5717785944983	14.504753673293	31.7219662058372	14.2569731678863
RALGPS2	1	1	1	1	1	1	1	239.174221212013
RANGAP1	1	1	1	6.0673963717442	1	1	1	1
RANGRF	8.6057195010648	1	22.8647882389114	1	60.3466781187213	1	41.1445202729827	28.5205279410494
RAP2A	14.1243273621939	1	30.8044169176706	8.27802037845706	39.6187886187886	14.504753673293	1	1
RAPGEF6	1	1	26.5058360206615	12.2309074573226	18.1232876712329	12.6680668346868	69.9629640770173	25.9551586515424
RASA1	5.30811649146993	1	1	22.3675213675214	1	23.6916656553114	29.5306704707561	8.98173778395033
RASGEF1B	1	22.2734273618823	1	1	1	9.06191551112544	1	12.7317190487922
RASGRP1	1	1	92.5600440171564	98.0344578020684	81.3718358900518	22.1255703904005	71.9059858915767	21.6135385346479
RASGRP3	1	1	1	7.48887158523133	1	1	1	40.9804740896016
RASGRP4	50.2089551213189	49.037661526637	1	1	1	42.6109018720343	1	1
RASSF2	159.299281803547	144.038111157426	1	4.86249517188103	20.4825436408978	131.781302886561	1	17.7319211591875
RASSF4	49.2494853988033	58.5195519948955	1	4.86249517188103	25.6159905474596	57.2339248321156	1	1
RASSF7	21.4898973445038	1	63.5857296220487	22.8866272707376	19.8764723648444	12.6680668346868	1	38.3550644912601
RBBP8	1	22.2734273618823	1	1	1	22.1255703904005	1	1
RBFA	1	1	1	10.5921952152289	1	1	43.0875420875421	65.876536982572
RBL1	1	1	14.2696390658174	4.81606563632893	13.8205128205128	1	1	1
RBM15B	27.4527904598141	18.3801206180371	1	35.0192013292461	1	56.3839716745436	52.2557662737058	1
RBM18	1	16.7940456447919	40.1585831380878	28.8518906404189	1	32.572525433413	74.6432378906346	1
RBM38	1	23.8060572888159	1	15.7102088849662	15.6301498127341	1	63.2776620089297	50.5151986791821
RBM41	4.95820139328689	1	37.7986900809193	21.2142712755205	1	16.4549950544016	40.1389432485323	30.2081666033823
RBM45	8.52355057507122	1	1	4.81606563632893	18.1232876712329	16.4549950544016	1	27.9448202491341
RBM47	85.4604107880389	109.38848211291	1	8.39426205264714	1	146.49787595363	1	1
